,Background,Background Error,Branch Lengths,Branches,Curvature,Gauss. Width,Intensity Error,Lengths,Peak Intensity,Width Error,Widths
69,,,"[20.142135623730955, 17.899494936611667, 7.0710678118654755, 7.2426406871192848, 15.899494936611667, 5.6568542494923806, 3.8284271247461898, 7.8284271247461898, 35.727922061357852, 1.0, 21.242640687119287, 38.213203435596427, 15.071067811865476, 7.0710678118654755, 7.2426406871192848, 1.4142135623730951, 4.8284271247461898, 7.2426406871192848, 8.2426406871192857, 5.6568542494923806, 11.071067811865476, 3.8284271247461898, 10.242640687119286, 2.0, 9.6568542494923815, 18.55634918610405, 4.2426406871192857, 12.071067811865476, 7.0710678118654755, 11.485281374238571, 1.0, 19.071067811865476, 6.6568542494923806, 3.8284271247461898, 7.2426406871192848, 7.0710678118654755, 9.8284271247461898, 0, 41.556349186104043, 14.656854249492381, 0, 10.82842712474619, 7.2426406871192848, 5.6568542494923806, 9.0710678118654755, 5.6568542494923806, 10.414213562373096, 5.6568542494923806, 18.727922061357859, 2.4142135623730949, 34.384776310850242, 10.82842712474619, 1.0, 18.485281374238575, 9.8284271247461898, 25.142135623730958, 8.0710678118654755, 1.0, 1.0, 36.556349186104043, 21.899494936611671, 0, 10.65685424949238, 5.6568542494923806, 11.071067811865476, 14.071067811865477, 9.8994949366116671, 11.65685424949238, 4.2426406871192857, 7.0710678118654755, 16.65685424949238, 24.071067811865479, 6.2426406871192848, 5.2426406871192848, 19.727922061357859, 18.142135623730955, 5.6568542494923806, 6.6568542494923797, 57.041630560342604, 7.6568542494923797, 13.242640687119286, 8.2426406871192857, 13.899494936611667, 8.4852813742385713, 1.0, 24.313708498984766, 14.656854249492381, 13.899494936611667, 5.6568542494923806, 36.213203435596427, 1.0, 16.55634918610405]",92,0.052894525597379956,,,2.5211573275476424,,,0.040330550269635265
70,,,"[28.142135623730955, 44.112698372208079, 10.485281374238571, 8.4142135623730958, 26.798989873223338, 9.8994949366116671, 12.485281374238571, 7.6568542494923797, 8.0710678118654755, 10.071067811865476, 21.071067811865476, 13.899494936611667, 7.0710678118654755]",13,0.14179943468253806,,,0.6790730783724055,,,Fit Fail
71,,,"[19.071067811865476, 14.828427124746192, 20.55634918610405, 31.798989873223341, 18.142135623730955]",5,0.08473009159239979,,,0.22629714359518274,,,Fit Fail
72,,,"[5.6568542494923806, 5.2426406871192857, 11.65685424949238, 21.313708498984763, 24.485281374238571, 7.2426406871192848, 6.6568542494923797, 9.4852813742385713, 7.6568542494923806, 29.384776310850242, 15.485281374238573, 21.142135623730955, 33.97056274847715, 18.071067811865476, 16.242640687119284, 1.0, 16.313708498984763, 1.0, 25.213203435596434, 1.0, 37.627416997969519, 1.0, 8.0710678118654755, 0, 11.071067811865476, 22.142135623730955, 14.727922061357859, 1.0, 5.6568542494923806, 8.0710678118654755, 9.0710678118654755, 17.656854249492383, 0, 1.0, 20.727922061357859, 4.8284271247461898, 14.242640687119284, 10.65685424949238, 53.455844122715703, 22.313708498984766, 26.313708498984763, 7.6568542494923806, 25.798989873223338, 5.6568542494923806, 9.0710678118654755, 7.0710678118654755, 5.6568542494923806, 1.0, 5.6568542494923806, 16.313708498984763, 5.2426406871192857, 0, 1.4142135623730951, 5.6568542494923806, 5.6568542494923806, 7.6568542494923797]",56,0.0559119855037584,,,1.914791649000858,,,0.082540444048126313
73,,,"[21.242640687119284, 13.899494936611669, 13.313708498984763, 8.4852813742385713, 10.485281374238571]",5,0.2280478789483951,,,0.3158858617113006,,,0.091085973906264411
74,,,"[11.899494936611667, 28.313708498984763, 39.870057685088803, 23.142135623730955, 3.4142135623730949, 8.4852813742385713, 14.485281374238571, 14.656854249492381, 11.313708498984763]",9,0.1840238469976591,,,0.48861694966446106,,,Fit Fail
75,,,"[9.6568542494923815, 6.4142135623730949, 23.142135623730955, 5.6568542494923806, 20.899494936611667, 34.798989873223334, 4.2426406871192857, 14.828427124746192, 7.0710678118654755, 25.071067811865476, 2.4142135623730949, 5.6568542494923806, 6.6568542494923797]",13,0.137511565230845,,,0.24013574088021605,,,Fit Fail
76,,,"[10.242640687119286, 8.6568542494923797, 5.4142135623730949, 7.0710678118654755, 38.556349186104043, 58.284271247461888, 51.041630560342597, 19.55634918610405, 8.4852813742385713, 28.798989873223338, 9.8994949366116671, 20.727922061357859, 16.656854249492383, 13.899494936611667, 9.0710678118654755]",15,0.09908943498722995,,,0.8739827211434801,,,Fit Fail
77,,,"[50.627416997969512, 7.0710678118654755, 5.6568542494923806, 14.071067811865477]",4,0.2787896814392623,,,0.29386442998975,,,Fit Fail
78,,,"[36.627416997969519, 9.0710678118654755, 8.8284271247461898, 19.242640687119284]",4,0.23059974618268936,,,0.32182548642611636,,,0.07190437956354355
79,,,"[52.112698372208058, 62.083261120685194, 6.6568542494923797, 8.2426406871192857, 14.071067811865476, 9.8994949366116671, 8.4852813742385713, 8.4852813742385713, 9.4852813742385713, 8.2426406871192839, 23.384776310850242, 0, 5.6568542494923806]",13,0.16311764140843285,,,0.5774051925448365,,,Fit Fail
80,,,"[9.8994949366116671, 51.384776310850214, 33.727922061357852, 51.769552621700456, 35.284271247461902, 25.384776310850242, 7.0710678118654755, 30.55634918610405, 0, 0, 19.55634918610405, 22.899494936611667, 5.2426406871192857, 15.071067811865477, 21.970562748477146, 11.071067811865476]",16,0.11360141628838231,,,0.9351696601022264,,,Neg. FWHM
81,,,"[34.142135623730951, 28.213203435596434, 1.4142135623730951, 35.89949493661166, 9.8994949366116671]",5,0.05463718174928801,,,0.5573601280657275,,,0.22786916399692023
82,,,"[7.0710678118654755, 5.6568542494923806, 12.414213562373096, 6.6568542494923797, 8.2426406871192839, 21.727922061357859, 18.485281374238575, 6.8284271247461898, 11.82842712474619, 22.313708498984763, 10.071067811865476]",11,0.10897179501832346,,,0.4068722953016409,,,Fit Fail
83,,,"[10.485281374238571, 19.899494936611667, 18.727922061357859, 7.8284271247461898, 28.727922061357859]",5,0.2368863092972957,,,0.35333746857191134,,,0.038094958999991033
84,,,"[14.899494936611667, 7.2426406871192848, 34.384776310850242, 8.0710678118654755, 8.4852813742385713, 74.497474683058286, 5.6568542494923806, 4.0, 15.65685424949238, 8.0710678118654755, 0, 60.183766184073541, 7.0710678118654755, 32.798989873223334, 5.6568542494923806, 17.485281374238571, 5.8284271247461898, 17.828427124746192, 67.941125496954243, 8.4852813742385713, 5.8284271247461898, 6.4142135623730949, 6.2426406871192848, 14.313708498984763, 5.6568542494923806, 33.727922061357859, 5.6568542494923806, 9.4142135623730958, 52.284271247461874, 43.627416997969512, 7.8284271247461898, 1.0, 5.6568542494923806, 9.4142135623730958, 12.899494936611667, 8.2426406871192839, 18.970562748477146, 26.970562748477146, 16.828427124746192, 0, 11.485281374238571, 6.6568542494923797, 18.071067811865479, 5.6568542494923806, 16.142135623730955, 8.4852813742385713, 49.941125496954264, 10.828427124746192, 24.142135623730955, 48.142135623730937, 19.242640687119284, 36.485281374238561, 17.727922061357859, 59.698484809834966, 16.55634918610405, 10.071067811865476, 11.242640687119286, 5.0, 9.8994949366116671, 10.071067811865476, 34.485281374238568, 11.899494936611667, 1.0, 15.899494936611667, 8.4852813742385713, 43.041630560342611, 7.0710678118654755, 44.384776310850235, 37.384776310850235, 14.656854249492383, 28.798989873223338, 29.142135623730955, 43.556349186104036, 8.8284271247461898, 25.798989873223338, 5.6568542494923806, 17.313708498984763, 7.0710678118654755, 8.0710678118654755]",79,0.062377602452362055,,,3.641234603410738,,,0.060514177672114804
85,,,"[16.485281374238571, 33.455844122715718, 17.656854249492383, 32.384776310850242, 32.798989873223334, 22.899494936611671, 7.0710678118654755, 8.4852813742385713, 14.899494936611667, 16.071067811865479, 0, 7.0710678118654755, 25.213203435596434, 5.6568542494923806, 18.727922061357859, 11.828427124746192, 11.071067811865476, 1.0, 32.213203435596434, 3.8284271247461903, 21.485281374238571, 13.656854249492381, 58.941125496954264, 5.6568542494923806, 8.0710678118654755, 26.727922061357859, 7.0710678118654755, 10.82842712474619, 30.970562748477146, 50.870057685088781, 15.899494936611669, 55.112698372208079, 13.485281374238573, 29.899494936611667, 6.2426406871192857, 28.242640687119287, 5.6568542494923806, 28.55634918610405, 93.254833995939009, 74.811183182043024, 7.0710678118654755, 38.970562748477143, 17.727922061357859, 1.0, 8.0710678118654755, 16.313708498984763, 41.041630560342618, 5.6568542494923806, 14.656854249492383, 5.6568542494923806, 5.6568542494923806, 0, 5.6568542494923806, 3.8284271247461903, 5.2426406871192857, 7.8284271247461898, 5.6568542494923806, 48.112698372208087, 13.242640687119287, 6.6568542494923806, 7.0710678118654755, 25.55634918610405, 29.384776310850242, 8.8284271247461898, 12.071067811865477, 7.6568542494923797, 71.769552621700427, 15.727922061357859, 24.899494936611667, 35.97056274847715, 9.8284271247461898, 12.727922061357859, 65.740115370177563, 18.313708498984763, 12.656854249492381, 17.242640687119287, 15.485281374238573, 39.970562748477136, 6.8284271247461898, 12.071067811865477, 7.0, 84.982756057296854, 33.213203435596434, 10.485281374238571, 19.899494936611667, 20.313708498984763, 6.2426406871192857, 30.384776310850242, 14.142135623730955, 13.242640687119286, 23.313708498984763, 6.6568542494923806, 59.083261120685194, 8.4852813742385713, 22.142135623730955, 18.313708498984763, 10.485281374238571, 5.6568542494923806, 26.55634918610405, 8.4852813742385713, 10.071067811865477, 13.313708498984763, 9.4852813742385713, 6.8284271247461898, 28.55634918610405, 9.0710678118654755, 14.727922061357859, 45.041630560342611, 5.8284271247461898, 7.0710678118654755, 5.6568542494923806, 35.87005768508881, 3.8284271247461903, 29.556349186104054, 5.6568542494923806, 6.6568542494923806, 30.556349186104054, 76.012193308819718, 10.485281374238571, 19.899494936611667, 11.313708498984763, 18.071067811865476, 7.0710678118654755, 36.45584412271571, 41.142135623730951, 18.142135623730955, 16.313708498984763, 62.112698372208058, 7.0710678118654755, 24.970562748477146, 15.727922061357859, 0, 6.6568542494923797, 5.6568542494923806, 27.970562748477146, 12.828427124746192, 0, 18.384776310850242, 14.727922061357859, 8.4852813742385713, 67.455844122715689, 21.970562748477146, 27.627416997969529, 47.112698372208087, 28.142135623730955, 20.485281374238571, 29.213203435596434, 27.627416997969529, 7.0710678118654755, 14.485281374238573, 8.0710678118654755, 20.798989873223338, 19.485281374238575, 19.242640687119287, 10.242640687119286, 6.8284271247461898, 31.384776310850242, 0, 14.071067811865477, 83.669047558312087, 22.142135623730955, 11.485281374238571, 8.2426406871192839, 5.2426406871192848, 7.8284271247461898, 5.6568542494923806, 2.0, 10.071067811865476, 77.355339059327349, 11.485281374238571, 9.0710678118654755, 7.6568542494923797, 21.485281374238571, 1.0, 8.0710678118654755, 17.313708498984763, 9.0710678118654755, 12.656854249492383, 15.656854249492381, 4.4142135623730949, 1.0, 22.55634918610405, 6.6568542494923797, 9.0710678118654755, 2.8284271247461903, 0, 8.0710678118654755, 5.6568542494923806, 12.899494936611667, 17.828427124746192, 5.8284271247461898, 23.55634918610405, 10.65685424949238, 10.899494936611667, 25.485281374238575]",195,0.031323050161012826,,,4.9236761380591805,,,0.51306539960648034
86,,,"[60.112698372208072, 8.2426406871192839, 32.97056274847715, 8.0710678118654755, 11.414213562373096, 9.8994949366116671, 33.899494936611667, 9.4142135623730958, 13.071067811865477, 9.8994949366116671, 15.656854249492381, 13.828427124746192, 4.2426406871192857, 8.8284271247461898, 12.414213562373096, 34.727922061357859, 12.65685424949238]",17,0.08577495508245116,,,1.7257082709587093,,,Fit Fail
87,,,"[22.727922061357862, 7.6568542494923797, 8.6568542494923797, 7.0710678118654755, 31.627416997969529, 5.8284271247461898, 5.6568542494923806, 2.0, 10.82842712474619, 13.656854249492381, 5.8284271247461898, 1.0, 11.899494936611667, 7.2426406871192848, 9.0710678118654755, 16.485281374238575, 15.899494936611669, 7.2426406871192848, 37.142135623730951, 12.656854249492381, 29.213203435596434, 5.6568542494923806, 7.0710678118654755, 6.6568542494923797, 9.4852813742385713, 0, 5.6568542494923806, 7.8284271247461898, 39.213203435596427, 1.0, 9.8994949366116671, 31.384776310850242, 5.4142135623730949, 1.0, 22.798989873223338, 11.65685424949238, 23.55634918610405, 7.2426406871192848, 0, 11.071067811865477, 7.0710678118654755, 28.142135623730955, 8.4852813742385713, 5.6568542494923806, 7.2426406871192848, 11.656854249492381, 5.6568542494923806, 7.0710678118654755, 7.2426406871192848, 5.6568542494923806, 2.8284271247461903, 15.142135623730955, 4.2426406871192857, 12.656854249492381, 13.313708498984763, 9.4142135623730958, 7.0710678118654755, 82.597979746446626, 7.6568542494923797, 36.798989873223334, 40.284271247461902, 15.485281374238573, 10.242640687119286, 9.0710678118654755, 13.828427124746192, 14.727922061357859, 1.4142135623730951, 27.485281374238575, 13.828427124746192, 8.4852813742385713, 39.041630560342618, 10.899494936611667, 8.4852813742385713, 2.8284271247461903]",74,0.05002930758174517,,,2.5062110861892264,,,Fit Fail
88,,,"[47.041630560342611, 117.22539674441609, 48.769552621700448, 31.142135623730955, 24.384776310850242, 8.4852813742385713, 22.970562748477146, 11.899494936611667, 5.6568542494923806, 12.727922061357859, 21.313708498984763, 40.727922061357859, 25.727922061357859, 16.242640687119287, 8.4142135623730958, 12.656854249492383, 30.384776310850242, 56.355339059327349, 27.485281374238571, 25.899494936611671, 11.242640687119286, 27.899494936611671, 17.727922061357859, 23.384776310850242, 14.828427124746192, 50.870057685088796, 5.6568542494923806, 32.798989873223334, 20.313708498984763, 8.4852813742385713, 10.65685424949238, 20.970562748477146, 2.4142135623730949, 14.727922061357859, 41.142135623730951, 19.071067811865476, 6.8284271247461898, 15.071067811865476, 73.597979746446626, 5.8284271247461898, 12.899494936611667, 52.284271247461874, 10.656854249492381, 39.798989873223334, 21.970562748477146, 8.0710678118654755, 22.242640687119287, 42.627416997969519, 11.242640687119286, 32.798989873223334, 57.254833995939016, 13.485281374238571, 23.798989873223338, 25.384776310850242, 19.313708498984763, 9.4852813742385713, 36.970562748477143, 30.313708498984763, 4.8284271247461898, 29.384776310850242, 21.970562748477146, 81.396969619669932, 9.6568542494923797, 16.414213562373096, 29.899494936611667, 9.0710678118654755, 26.798989873223338, 26.142135623730955, 8.4852813742385713, 14.727922061357859, 13.071067811865476, 23.384776310850242, 1.0, 2.8284271247461903, 4.2426406871192857, 5.6568542494923806, 0, 7.8284271247461898, 76.396969619669932, 2.4142135623730949, 22.899494936611667, 43.87005768508881, 12.656854249492381, 26.485281374238575, 29.313708498984763, 8.4852813742385713, 19.071067811865479, 14.071067811865476, 21.071067811865479, 7.2426406871192857, 40.455844122715703, 5.6568542494923806, 10.899494936611667, 51.970562748477136, 6.6568542494923806, 11.656854249492381, 35.798989873223334, 1.4142135623730951, 57.083261120685208, 15.071067811865477, 9.4852813742385713, 7.2426406871192848, 8.4852813742385713, 16.727922061357859, 34.87005768508881, 5.4142135623730949, 34.313708498984759, 31.313708498984763, 6.6568542494923806, 42.627416997969519, 27.970562748477146, 10.485281374238571, 8.6568542494923797, 33.112698372208101, 6.4142135623730949, 28.970562748477146, 15.727922061357859, 39.041630560342611, 45.284271247461895, 15.55634918610405, 22.970562748477146, 32.142135623730958, 5.6568542494923806, 5.6568542494923806, 7.0710678118654755, 26.485281374238571, 8.4852813742385713, 38.526911934581186, 11.485281374238571, 23.313708498984763, 32.284271247461909, 28.142135623730955, 7.0710678118654755, 21.313708498984763, 2.8284271247461903, 5.2426406871192848, 12.828427124746192, 6.2426406871192848, 1.0, 11.656854249492381, 54.941125496954257, 0, 22.970562748477146, 7.2426406871192857, 6.6568542494923806, 16.899494936611667, 26.313708498984763, 4.4142135623730949, 6.6568542494923797, 42.455844122715703, 35.627416997969519, 7.8284271247461898, 18.485281374238571, 0, 5.2426406871192857, 8.4852813742385713, 6.2426406871192848, 16.656854249492383, 9.6568542494923797, 30.142135623730955, 6.2426406871192857, 5.2426406871192857, 20.727922061357859, 52.69848480983498, 34.041630560342618, 6.6568542494923806, 4.8284271247461898, 10.414213562373096, 11.414213562373096, 33.384776310850242, 21.313708498984763, 50.355339059327356, 12.414213562373096, 18.55634918610405, 9.8284271247461898]",175,0.04466405465735091,,,5.000463253754957,,,0.31887917772315472
89,,,[64.355339059327349],1,0.14424172242383537,,,0.2808031394556993,,,Neg. FWHM
90,,,"[14.727922061357859, 5.6568542494923806, 38.213203435596434, 17.313708498984763, 23.55634918610405, 5.6568542494923806, 1.0, 18.727922061357859, 20.313708498984763, 8.4142135623730958, 24.384776310850242, 15.727922061357859, 11.65685424949238, 5.2426406871192848, 11.414213562373096, 81.698484809834966, 5.6568542494923806, 11.485281374238571, 26.213203435596434]",19,0.03173101442366871,,,0.754095858146002,,,0.030455118626384437
91,,,"[12.656854249492381, 51.213203435596412, 1.0, 17.313708498984763, 17.242640687119287, 9.2426406871192857, 8.4852813742385713, 7.0710678118654755, 8.4852813742385713, 0, 13.242640687119286, 1.0, 3.8284271247461898, 9.8994949366116671, 33.55634918610405, 1.0, 4.8284271247461898, 19.485281374238575, 27.970562748477146, 7.0710678118654755, 31.384776310850242, 7.2426406871192848, 5.8284271247461898, 0, 43.284271247461895, 7.6568542494923797, 7.8284271247461898, 10.242640687119284, 5.6568542494923806, 44.627416997969519, 13.071067811865476, 9.8994949366116671, 11.899494936611667, 1.4142135623730951, 13.485281374238573, 9.8994949366116671, 43.041630560342618, 6.6568542494923797, 5.4142135623730949, 9.4852813742385713, 31.142135623730955, 10.485281374238571, 0, 13.727922061357859, 11.313708498984763, 5.6568542494923806, 5.4142135623730949, 6.6568542494923806, 13.071067811865477]",49,0.07137683585585275,,,1.6970637220467075,,,0.17495898820046901
92,,,"[9.4142135623730958, 7.0710678118654755, 9.2426406871192857, 50.355339059327363]",4,0.26516601179385707,,,0.3294621890154529,,,0.057852910743399481
93,,,[50.112698372208072],1,0.3245747780781017,,,0.27759068719849106,,,0.058932791284988906
94,,,"[1.0, 19.727922061357859, 7.6568542494923797, 9.8284271247461916, 15.899494936611669, 15.828427124746192, 17.071067811865476, 42.769552621700463, 13.313708498984763, 21.727922061357859, 15.65685424949238, 8.2426406871192839, 17.313708498984763, 15.313708498984763, 0, 0, 10.485281374238571, 13.899494936611667, 42.698484809834987, 27.798989873223338, 40.284271247461895, 10.242640687119286, 8.0710678118654755, 32.55634918610405, 1.0, 33.899494936611667, 7.0710678118654755, 14.071067811865477, 42.041630560342611, 16.55634918610405, 11.485281374238571, 24.656854249492383, 7.0710678118654755, 7.0710678118654755, 0, 8.4142135623730958, 2.8284271247461903, 4.2426406871192857, 20.485281374238575]",39,0.09073653626519784,,,1.808609906909631,,,Fit Fail
95,,,"[39.284271247461902, 31.870057685088817, 11.485281374238571, 21.142135623730955, 14.414213562373096, 9.2426406871192857, 5.6568542494923806, 3.8284271247461898, 5.6568542494923806, 8.0710678118654755, 10.071067811865476, 25.899494936611667, 8.4852813742385713, 31.455844122715721, 7.0710678118654755, 8.2426406871192839, 17.727922061357859, 5.8284271247461898, 27.899494936611671, 6.6568542494923806, 5.4142135623730949, 15.656854249492381, 5.2426406871192857, 1.0, 5.8284271247461898, 5.6568542494923806, 9.6568542494923797, 40.627416997969519, 6.6568542494923806, 12.242640687119286, 14.242640687119287, 27.384776310850242, 35.556349186104057, 23.313708498984763, 9.8994949366116671, 7.4142135623730949, 18.313708498984763, 47.213203435596427, 27.727922061357862, 17.55634918610405, 12.071067811865477, 7.6568542494923797, 17.242640687119287, 51.455844122715703, 15.414213562373096, 12.485281374238571, 11.313708498984763, 7.0710678118654755, 62.142135623730937, 5.6568542494923806, 7.6568542494923806, 13.071067811865477, 14.899494936611667, 7.0710678118654755, 20.727922061357859, 15.65685424949238, 2.0, 46.112698372208079, 17.242640687119284, 7.0710678118654755, 40.213203435596419, 15.485281374238571, 82.325901807804456, 11.485281374238571, 10.656854249492381, 28.727922061357862, 53.112698372208079, 2.0, 27.970562748477146, 41.213203435596427, 67.911688245431392, 10.899494936611667, 0, 46.79898987322332, 4.2426406871192857, 17.071067811865476, 23.313708498984763, 52.012193308819732, 1.4142135623730951, 7.0710678118654755, 21.899494936611667, 11.071067811865476, 35.384776310850242, 18.727922061357859, 7.2426406871192848, 59.426406871192839, 39.870057685088803, 23.55634918610405, 38.041630560342611, 10.485281374238571, 14.727922061357859, 31.627416997969529, 71.840620433565888, 0, 8.2426406871192857, 7.6568542494923797, 15.485281374238571, 5.6568542494923806, 6.2426406871192848, 6.6568542494923797, 19.55634918610405, 35.384776310850242, 49.112698372208072, 29.727922061357862, 8.6568542494923797, 27.213203435596434, 5.2426406871192857, 64.012193308819718, 5.6568542494923806, 1.0, 41.798989873223334, 21.313708498984763, 5.6568542494923806, 8.8284271247461898, 5.6568542494923806, 5.6568542494923806, 5.2426406871192857, 65.941125496954257, 19.727922061357859]",119,0.025019561834003064,,,4.28147711769052,,,Fit Fail
96,,,"[34.970562748477143, 47.698484809834994, 57.526911934581172, 70.597979746446626, 17.071067811865476, 27.727922061357859, 7.8284271247461898, 8.2426406871192857, 35.041630560342618, 5.6568542494923806, 41.727922061357852, 42.627416997969519, 35.899494936611667, 8.4852813742385713, 10.242640687119284, 6.6568542494923797, 7.2426406871192848, 6.6568542494923806, 9.0710678118654755, 14.242640687119286, 32.213203435596434, 16.485281374238571]",22,0.08430219480756868,,,1.4358417341703729,,,Fit Fail
97,,,"[34.970562748477136, 5.2426406871192857, 6.6568542494923797, 9.6568542494923797, 8.6568542494923797, 9.0710678118654755, 26.727922061357859, 6.6568542494923797, 17.142135623730955, 8.0710678118654755, 8.2426406871192839, 54.526911934581165, 0, 8.6568542494923797, 26.798989873223338, 6.0, 8.0710678118654755, 8.2426406871192857]",18,0.12561544058624827,,,0.70293345164918,,,0.070698442599701386
98,,,"[15.313708498984763, 29.213203435596434, 18.142135623730955, 5.6568542494923806, 5.6568542494923806]",5,0.18319386722724024,,,0.2562160674850546,,,Fit Fail
99,,,"[41.213203435596427, 20.970562748477146, 35.384776310850242]",3,0.21297275750644937,,,0.4088310086991554,,,0.064075278083802256
100,,,"[11.899494936611667, 7.6568542494923797, 20.384776310850242, 46.112698372208072]",4,0.23593386593464863,,,0.3416113550847962,,,0.03989735097059912
101,,,"[14.899494936611667, 16.899494936611667, 1.0, 5.8284271247461898, 12.071067811865477, 8.2426406871192839, 5.2426406871192848, 34.142135623730951, 21.485281374238575, 7.0710678118654755, 19.899494936611667, 1.0, 10.65685424949238, 12.899494936611667, 7.6568542494923806, 7.6568542494923797, 18.142135623730955, 1.0, 56.284271247461888, 7.2426406871192848, 6.2426406871192848, 5.6568542494923806, 43.87005768508881, 18.485281374238571, 6.8284271247461898, 8.0710678118654755, 36.313708498984766, 18.242640687119287, 21.727922061357859, 10.071067811865477, 8.4852813742385713, 9.4852813742385713, 8.4852813742385713, 9.0710678118654755, 1.0, 32.97056274847715, 59.213203435596412]",37,0.04459659057887641,,,1.4982752116292348,,,Neg. FWHM
102,,,"[14.071067811865476, 5.2426406871192857, 45.284271247461895, 5.6568542494923806, 14.071067811865477, 20.485281374238571, 12.242640687119286, 13.242640687119286, 15.071067811865476, 7.0710678118654755, 21.55634918610405, 6.4142135623730949, 4.2426406871192857, 16.313708498984763, 11.485281374238571, 5.6568542494923806, 1.4142135623730951, 9.0710678118654755, 7.6568542494923806]",19,0.09472348079102895,,,0.6406970420228898,,,Fit Fail
103,,,"[64.69848480983498, 34.284271247461909, 15.485281374238573, 23.384776310850242, 38.798989873223327, 24.970562748477146, 0, 7.0710678118654755, 42.89949493661166, 1.0, 1.0, 33.87005768508881, 13.313708498984763, 8.6568542494923815, 9.4852813742385713, 5.6568542494923806, 7.0710678118654755, 15.071067811865477, 1.0, 23.55634918610405, 1.4142135623730951, 22.384776310850242, 15.656854249492383, 1.0, 8.4852813742385713, 7.0710678118654755, 48.183766184073548, 27.384776310850242, 8.2426406871192857, 7.0710678118654755, 60.870057685088781, 7.2426406871192848, 50.284271247461888, 12.899494936611667, 26.142135623730955, 54.284271247461888, 50.79898987322332, 10.65685424949238, 1.0, 1.0, 15.071067811865476, 24.798989873223338, 13.656854249492381, 10.071067811865476, 1.0, 21.727922061357859, 28.970562748477146, 65.698484809834966, 8.2426406871192839, 1.0, 23.798989873223338, 49.870057685088788, 7.0710678118654755, 1.0, 13.313708498984763, 11.414213562373096, 35.45584412271571, 8.4852813742385713, 28.727922061357859, 2.4142135623730949, 16.656854249492383, 24.828427124746192, 12.656854249492381, 12.485281374238573, 6.2426406871192848, 10.485281374238571, 55.79898987322332, 18.727922061357859, 14.656854249492381, 9.8994949366116671, 7.2426406871192848, 11.899494936611667, 6.2426406871192857, 8.0710678118654755, 18.313708498984763, 16.485281374238571, 10.071067811865476, 12.65685424949238, 5.2426406871192857, 41.041630560342604, 35.727922061357859, 22.55634918610405, 1.0, 0, 43.35533905932737, 14.485281374238573, 7.6568542494923797, 7.6568542494923797, 10.071067811865476, 10.899494936611667, 5.2426406871192857, 41.455844122715703, 19.485281374238571, 13.82842712474619, 8.6568542494923797, 7.0710678118654755, 4.4142135623730949, 7.0710678118654755, 9.8994949366116671, 5.8284271247461898, 5.6568542494923806, 10.828427124746192, 24.384776310850242, 14.727922061357859, 20.970562748477146, 9.4852813742385713, 5.8284271247461898, 10.82842712474619, 8.0710678118654755, 18.485281374238571, 5.6568542494923806, 29.870057685088817, 18.899494936611667, 6.6568542494923806, 35.142135623730951, 5.2426406871192848, 17.55634918610405, 1.0, 17.727922061357859, 9.0710678118654755, 8.0710678118654755, 30.213203435596434, 13.242640687119286, 7.0710678118654755, 24.627416997969529, 5.6568542494923806, 1.0, 25.798989873223338, 30.698484809835008, 18.727922061357859, 2.0, 15.55634918610405, 19.727922061357859, 8.4852813742385713, 1.0, 16.142135623730955, 2.4142135623730949, 22.970562748477146, 1.0, 2.8284271247461903, 29.798989873223338, 17.55634918610405, 1.0, 11.65685424949238, 22.071067811865479, 8.0710678118654755, 1.0, 54.698484809834973, 11.485281374238571, 8.6568542494923797, 19.727922061357859, 55.355339059327356, 15.727922061357859, 24.213203435596434, 5.2426406871192857, 13.899494936611669, 5.6568542494923806, 1.0, 7.4142135623730949, 35.213203435596427, 16.727922061357859, 7.6568542494923797, 7.6568542494923797, 9.0710678118654755, 25.142135623730955, 11.65685424949238, 24.384776310850242, 16.899494936611667, 6.2426406871192848, 19.242640687119284, 10.485281374238571, 7.6568542494923797, 27.55634918610405, 1.0, 7.2426406871192848, 10.899494936611667, 6.6568542494923806, 25.384776310850242, 3.8284271247461903, 20.384776310850242, 15.899494936611667, 5.6568542494923806, 30.384776310850246, 0, 14.313708498984763, 6.6568542494923806, 15.485281374238571, 23.899494936611671, 15.485281374238573, 9.0710678118654755, 8.4852813742385713, 6.2426406871192848, 57.870057685088781, 26.55634918610405, 6.8284271247461898, 5.6568542494923806, 7.0710678118654755, 14.242640687119287, 1.0, 2.4142135623730949, 8.4852813742385713, 1.0, 5.8284271247461898, 18.727922061357859, 23.798989873223338, 7.6568542494923797, 6.6568542494923806, 7.0710678118654755, 8.2426406871192839, 0, 8.6568542494923797, 7.0710678118654755, 3.8284271247461898, 8.4852813742385713, 10.071067811865476, 24.313708498984763, 7.0710678118654755, 5.6568542494923806, 10.485281374238571, 8.4852813742385713, 9.8994949366116671, 2.4142135623730949, 16.55634918610405, 8.4852813742385713, 17.727922061357859, 18.899494936611667, 0, 1.4142135623730951, 1.0, 1.0, 54.526911934581179, 10.65685424949238, 11.313708498984763, 5.6568542494923806, 8.0710678118654755, 11.65685424949238, 34.213203435596434, 6.6568542494923806, 5.6568542494923806, 0, 6.6568542494923797, 24.65685424949238, 19.899494936611667, 9.0, 13.656854249492381, 17.899494936611667, 0, 7.2426406871192848]",248,0.03133539752467204,,,4.570804245370094,,,Fit Fail
104,,,[64.112698372208058],1,0.2353972512262791,,,0.28513778372977666,,,Neg. FWHM
